FK_NAME|FK_SCHEMA|FK_TABLE|FK_COLUMN|PK_SCHEMA|PK_TABLE|PK_COLUMN
FK_w0730_w0710_1|dbo|w0730_gh02_empl_fam_cargo|c0730_rowid_aficiones|dbo|w0710_gh01_aficiones|c0710_rowid
FK_w0730_w0712_1|dbo|w0730_gh02_empl_fam_cargo|c0730_rowid_ent_educativa|dbo|w0712_gh01_ent_educativas|c0712_rowid
FK_w0731_w0541_1|dbo|w0731_gh02_empl_aficiones|c0731_rowid_empleado|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0731_w0710_1|dbo|w0731_gh02_empl_aficiones|c0731_rowid_aficiones|dbo|w0710_gh01_aficiones|c0710_rowid
FK_w0732_w0541_1|dbo|w0732_gh02_empl_ocupaciones|c0732_rowid_empleado|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0732_w0709_1|dbo|w0732_gh02_empl_ocupaciones|c0732_rowid_ocupacion|dbo|w0709_gh01_ocupaciones|c0709_rowid
FK_w0733_w0541_1|dbo|w0733_gh02_empl_deportes|c0733_rowid_empleado|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0733_w0711_1|dbo|w0733_gh02_empl_deportes|c0733_rowid_deporte|dbo|w0711_gh01_deportes|c0711_rowid
FK_w0734_w0541_1|dbo|w0734_gh02_empl_asociaciones|c0734_rowid_empleado|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0735_w0541_1|dbo|w0735_gh02_empl_enfermedades|c0735_rowid_empleado|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0736_w0541_1|dbo|w0736_gh02_empl_salud|c0736_rowid_empleado|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0737_w0040_1|dbo|w0737_empl_cursos|c0737_rowid_archivo|dbo|w0040_archivos|c0040_rowid
FK_w0737_w0040_2|dbo|w0737_empl_cursos|c0737_rowid_archivo_1|dbo|w0040_archivos|c0040_rowid
FK_w0737_w0040_3|dbo|w0737_empl_cursos|c0737_rowid_archivo_2|dbo|w0040_archivos|c0040_rowid
FK_w0737_w0040_4|dbo|w0737_empl_cursos|c0737_rowid_archivo_3|dbo|w0040_archivos|c0040_rowid
FK_w0737_w0040_5|dbo|w0737_empl_cursos|c0737_rowid_archivo_4|dbo|w0040_archivos|c0040_rowid
FK_w0737_w0541_1|dbo|w0737_empl_cursos|c0737_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0737_w0712_1|dbo|w0737_empl_cursos|c0737_rowid_ent_educativa|dbo|w0712_gh01_ent_educativas|c0712_rowid
FK_w0737_w0714_1|dbo|w0737_empl_cursos|c0737_rowid_curso|dbo|w0714_cursos|c0714_rowid
FK_w0749_w0702_1|dbo|w0749_gh02_cargo_niv_acad|c0749_rowid_niv_acad|dbo|w0702_gh01_nivel_academico|c0702_rowid
FK_w0749_w0763_1|dbo|w0749_gh02_cargo_niv_acad|c0749_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0753_w0752_1|dbo|w0753_gh01_competencias|c0753_rowid_nivel_competen|dbo|w0752_gh01_nivel_comp|c0752_rowid
FK_w0757_w0715_1|dbo|w0757_gh01_experiencia|c0757_rowid_sector|dbo|w0715_sectores_economicos|c0715_rowid
FK_w0759_w0968_1|dbo|w0759_gh01_funciones|c0759_rowid_tipo_funcion|dbo|w0968_gh01_tipo_funciones|c0968_rowid
FK_w0759_w1402_1|dbo|w0759_gh01_funciones|c0759_rowid_area_responsabil|dbo|w1402_areas_responsabilidad|c1402_rowid
FK_w0763_0763_4|dbo|w0763_gh01_cargos|c0763_rowid_cargo_padre|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0763_w0750_1|dbo|w0763_gh01_cargos|c0763_id_area_organizacion|dbo|w0750_areas_organizacion|c0750_id
FK_w0763_w0763_1|dbo|w0763_gh01_cargos|c0763_rowid_jefe_inmediato|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0763_w0776_1|dbo|w0763_gh01_cargos|c0763_codigo_cno|dbo|w0776_gh01_cla_nal_ocupaci|c0776_id
FK_w0763_w1403_1|dbo|w0763_gh01_cargos|c0763_rowid_categoria_cargo|dbo|w1403_categorias_cargo|c1403_rowid
FK_w0763_w1404_1|dbo|w0763_gh01_cargos|c0763_rowid_nivel_cargo|dbo|w1404_niveles_cargo|c1404_rowid
FK_w0763_w1414_1|dbo|w0763_gh01_cargos|c0763_rowid_grupo_compania|dbo|w1414_grupo_companias|c1414_rowid
FK_w0764_w0758_1|dbo|w0764_gh02_cargo_ind|c0764_id_indicador|dbo|w0758_gh01_ind_gestion|c0758_id
FK_w0764_w0763_1|dbo|w0764_gh02_cargo_ind|c0764_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0764_w0989_1|dbo|w0764_gh02_cargo_ind|c0764_rowid_indic_nvl_orient|dbo|w0989_gh01_indic_niv_orient|c0989_rowid
FK_w0765_w0759_1|dbo|w0765_gh02_cargo_funciones|c0765_id_funciones|dbo|w0759_gh01_funciones|c0759_id
FK_w0765_w0763_1|dbo|w0765_gh02_cargo_funciones|c0765_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0765_w0988_1|dbo|w0765_gh02_cargo_funciones|c0765_rowid_func_nvl_orient|dbo|w0988_gh01_func_niv_orient|c0988_rowid
FK_w0765_w1402_1|dbo|w0765_gh02_cargo_funciones|c0765_rowid_area_responsabil|dbo|w1402_areas_responsabilidad|c1402_rowid
FK_w0766_w0763_1|dbo|w0766_gh02_cargo_entra_sale|c0766_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0766_w0763_2|dbo|w0766_gh02_cargo_entra_sale|c0766_rowid_cargo_contacto|dbo|w0763_gh01_cargos|c0763_rowid
FK_W0767_w0703_1|dbo|w0767_gh02_cargo_estudios|c0767_id_estudios|dbo|w0703_gh01_profesiones|c0703_id
FK_w0767_w0763_1|dbo|w0767_gh02_cargo_estudios|c0767_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0768_w0756_1|dbo|w0768_gh02_cargo_conocimi|c0768_id_conocimientos|dbo|w0756_gh01_items_conocimi|c0756_id
FK_w0768_w0763_1|dbo|w0768_gh02_cargo_conocimi|c0768_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0768_w0987_1|dbo|w0768_gh02_cargo_conocimi|c0768_rowid_conoc_nvl_orient|dbo|w0987_gh01_conoc_niv_orient|c0987_rowid
FK_w0769_w0757_1|dbo|w0769_gh02_cargo_experien|c0769_id_experiencia|dbo|w0757_gh01_experiencia|c0757_id
FK_w0769_w0763_1|dbo|w0769_gh02_cargo_experien|c0769_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0770_w0751_1|dbo|w0770_gh02_cargo_competen|c0770_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0770_w0753_1|dbo|w0770_gh02_cargo_competen|c0770_id_competencia|dbo|w0753_gh01_competencias|c0753_id
FK_w0770_w0763_1|dbo|w0770_gh02_cargo_competen|c0770_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0770_w0986_1|dbo|w0770_gh02_cargo_competen|c0770_rowid_compet_nvl_orient|dbo|w0986_gh01_compet_niv_orient|c0986_rowid
FK_w0771_w0754_1|dbo|w0771_gh02_cargo_contactos|c0771_rowid_tipo_contacto|dbo|w0754_gh01_tipo_contacto|c0754_rowid
FK_w0771_w0755_1|dbo|w0771_gh02_cargo_contactos|c0771_rowid_frecuenc_contac|dbo|w0755_gh01_frecuencia_cont|c0755_rowid
FK_w0771_w0763_1|dbo|w0771_gh02_cargo_contactos|c0771_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0771_w0763_2|dbo|w0771_gh02_cargo_contactos|c0771_rowid_cargo_contacto|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0772_w0701_1|dbo|w0772_gh02_cargo_idiomas|c0772_rowid_idioma|dbo|w0701_gh01_idiomas|c0701_rowid
FK_w0772_w0763_1|dbo|w0772_gh02_cargo_idiomas|c0772_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0774_w0773_1|dbo|w0774_estructura_organigrama|c0774_rowid_organigrama|dbo|w0773_gh01_estructuras|c0773_rowid
FK_w0774_w0774_1|dbo|w0774_estructura_organigrama|c0774_rowid_cod_padre|dbo|w0774_estructura_organigrama|c0774_rowid
FK_w0778_w0706_1|dbo|w0778_gh02_requisi_personal|c0778_rowid_vivienda|dbo|w0706_gh01_tipos_vivienda|c0706_rowid
FK_w0778_w0707_1|dbo|w0778_gh02_requisi_personal|c0778_rowid_tipo_vehiculo|dbo|w0707_gh01_tipos_vehiculo|c0707_rowid
FK_w0778_w0763_1|dbo|w0778_gh02_requisi_personal|c0778_rowid_cargo_requerido|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0778_w0763_2|dbo|w0778_gh02_requisi_personal|c0778_rowid_cargo_sol|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0778_w0763_3|dbo|w0778_gh02_requisi_personal|c0778_rowid_cargo_aprueba|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0778_w0763_4|dbo|w0778_gh02_requisi_personal|c0778_rowid_cargo_verific|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0778_w0763_5|dbo|w0778_gh02_requisi_personal|c0778_rowid_cargo_respons|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0778_w0777_1|dbo|w0778_gh02_requisi_personal|c0778_id_motivo_req|dbo|w0777_gh01_motiv_requis|c0777_id
FK_w0778_w0779_1|dbo|w0778_gh02_requisi_personal|c0778_rowid_origen_etnico|dbo|w0779_gh01_origen_etnico|c0779_rowid
FK_w0778_w0780_1|dbo|w0778_gh02_requisi_personal|c0778_rowid_clase_social|dbo|w0780_gh01_clase_social|c0780_rowid
FK_w0778_w1030_1|dbo|w0778_gh02_requisi_personal|c0778_rowid_puesto_trabajo|dbo|w1030_puestos_trabajo|c1030_rowid
FK_w0781_w0541_1|dbo|w0781_gh02_req_prospectos|c0781_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0781_w0778_1|dbo|w0781_gh02_req_prospectos|c0781_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0782_w0541_1|dbo|w0782_req_prosp_estudios|c0782_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_W0782_w0703_1|dbo|w0782_req_prosp_estudios|c0782_id_estudios|dbo|w0703_gh01_profesiones|c0703_id
FK_w0782_w0751_1|dbo|w0782_req_prosp_estudios|c0782_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0782_w0778_1|dbo|w0782_req_prosp_estudios|c0782_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0783_w0541_1|dbo|w0783_req_prosp_conoc|c0783_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0783_w0751_1|dbo|w0783_req_prosp_conoc|c0783_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0783_w0756_1|dbo|w0783_req_prosp_conoc|c0783_items_conocimi|dbo|w0756_gh01_items_conocimi|c0756_id
FK_w0783_w0778_1|dbo|w0783_req_prosp_conoc|c0783_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0784_w0541_1|dbo|w0784_req_prosp_exp|c0784_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0784_w0751_1|dbo|w0784_req_prosp_exp|c0784_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0784_w0757_1|dbo|w0784_req_prosp_exp|c0784_id_exp|dbo|w0757_gh01_experiencia|c0757_id
FK_w0784_w0778_1|dbo|w0784_req_prosp_exp|c0784_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0785_w0541_1|dbo|w0785_req_prosp_comp|c0785_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0785_w0751_1|dbo|w0785_req_prosp_comp|c0785_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0785_w0753_1|dbo|w0785_req_prosp_comp|c0785_id_comp|dbo|w0753_gh01_competencias|c0753_id
FK_w0785_w0778_1|dbo|w0785_req_prosp_comp|c0785_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0786_w0541_1|dbo|w0786_req_prosp_idiomas|c0786_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0786_w0701|dbo|w0786_req_prosp_idiomas|c0786_rowid_idioma|dbo|w0701_gh01_idiomas|c0701_rowid
FK_w0786_w0751_1|dbo|w0786_req_prosp_idiomas|c0786_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0786_w0778_1|dbo|w0786_req_prosp_idiomas|c0786_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0787_w0541_1|dbo|w0787_req_prosp_pruebas|c0787_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0787_w0778_1|dbo|w0787_req_prosp_pruebas|c0787_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0787_w0791_1|dbo|w0787_req_prosp_pruebas|c0787_rowid_prueba|dbo|w0791_gh01_pruebas|c0791_rowid
FK_w0787_w0794_1|dbo|w0787_req_prosp_pruebas|c0787_rowid_sitio|dbo|w0794_gh01_sitios|c0794_rowid
FK_w0788_w0541_1|dbo|w0788_req_prosp_prueba_tema|c0788_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0788_w0751_1|dbo|w0788_req_prosp_prueba_tema|c0788_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0788_w0751_2|dbo|w0788_req_prosp_prueba_tema|c0788_id_grado_mad_ideal|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0788_w0778_1|dbo|w0788_req_prosp_prueba_tema|c0788_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0788_w0790_1|dbo|w0788_req_prosp_prueba_tema|c0788_rowid_tema|dbo|w0790_gh01_temas|c0790_rowid
FK_w0788_w0791_1|dbo|w0788_req_prosp_prueba_tema|c0788_rowid_prueba|dbo|w0791_gh01_pruebas|c0791_rowid
FK_w0789_w0541_1|dbo|w0789_req_prosp_niv_acad|c0789_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0789_w0702_1|dbo|w0789_req_prosp_niv_acad|c0789_rowid_niv_acad|dbo|w0702_gh01_nivel_academico|c0702_rowid
FK_w0789_w0751_1|dbo|w0789_req_prosp_niv_acad|c0789_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0789_w0778_1|dbo|w0789_req_prosp_niv_acad|c0789_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0792_w0751_1|dbo|w0792_gh02_temas_por_prueba|c0792_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0792_w0790_1|dbo|w0792_gh02_temas_por_prueba|c0792_rowid_tema|dbo|w0790_gh01_temas|c0790_rowid
FK_w0792_w0791_1|dbo|w0792_gh02_temas_por_prueba|c0792_rowid_prueba|dbo|w0791_gh01_pruebas|c0791_rowid
FK_w0793_w0750_1|dbo|w0793_gh02_prueba_cargo|c0793_id_area_org|dbo|w0750_areas_organizacion|c0750_id
FK_w0793_w0763_1|dbo|w0793_gh02_prueba_cargo|c0793_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0793_w0791_1|dbo|w0793_gh02_prueba_cargo|c0793_rowid_prueba|dbo|w0791_gh01_pruebas|c0791_rowid
FK_w0797_w0541_1|dbo|w0797_gh02_prueba_recursos|c0797_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0797_w0778_1|dbo|w0797_gh02_prueba_recursos|c0797_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0797_w0791_1|dbo|w0797_gh02_prueba_recursos|c0797_rowid_prueba|dbo|w0791_gh01_pruebas|c0791_rowid
FK_w0797_w0795_1|dbo|w0797_gh02_prueba_recursos|c0797_rowid_recurso|dbo|w0795_gh01_recursos|c0795_rowid
FK_w0798_w0541_1|dbo|w0798_gh02_prueba_gastos|c0798_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0798_w0778_1|dbo|w0798_gh02_prueba_gastos|c0798_rowid_req|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0798_w0791_1|dbo|w0798_gh02_prueba_gastos|c0798_rowid_prueba|dbo|w0791_gh01_pruebas|c0791_rowid
FK_w0798_w0796_1|dbo|w0798_gh02_prueba_gastos|c0798_rowid_gasto_asociado|dbo|w0796_gh01_gastos_asociados|c0796_rowid
FK_w0800_w0800_1|dbo|w0800_equipos|c0800_id_equipo_papa|dbo|w0800_equipos|c0800_id
FK_w0800_w0803_1|dbo|w0800_equipos|c0800_rowid_tipo_equipo|dbo|w0803_tipos_equipos|c0803_rowid
FK_w0800_w0806_1|dbo|w0800_equipos|c0800_rowid_plan_mnto|dbo|w0806_planes_mnto|c0806_rowid
FK_w0800_w0810_1|dbo|w0800_equipos|c0800_rowid_clase_equipo1|dbo|w0810_clases_equipos|c0810_rowid
FK_w0800_w0810_2|dbo|w0800_equipos|c0800_rowid_clase_equipo2|dbo|w0810_clases_equipos|c0810_rowid
FK_w0800_w0811_1|dbo|w0800_equipos|c0800_rowid_localidad|dbo|w0811_localidades|c0811_rowid
FK_w0803_w0831_1|dbo|w0803_tipos_equipos|c0803_id_desc_tecnica|dbo|w0831_desc_tecnicas|c0831_id
FK_w0804_w0803_1|dbo|w0804_fallas_tipos_equipos|c0804_rowid_tipo_equipo|dbo|w0803_tipos_equipos|c0803_rowid
FK_w0807_w0806_1|dbo|w0807_partes_plan|c0807_rowid_plan_mnto|dbo|w0806_planes_mnto|c0806_rowid
FK_w0807_w0807_1|dbo|w0807_partes_plan|c0807_rowid_parte_padre|dbo|w0807_partes_plan|c0807_rowid
FK_w0808_w0802_1|dbo|w0808_actividades_plan|c0808_rowid_revision|dbo|w0802_revisiones|c0802_rowid
FK_w0808_w0806_1|dbo|w0808_actividades_plan|c0808_rowid_plan_mnto|dbo|w0806_planes_mnto|c0806_rowid
FK_w0808_w0807_1|dbo|w0808_actividades_plan|c0808_rowid_parte_plan|dbo|w0807_partes_plan|c0807_rowid
FK_w0808_w0812_1|dbo|w0808_actividades_plan|c0808_rowid_procedimiento|dbo|w0812_procedimientos|c0812_rowid
FK_w0808_w0813_1|dbo|w0808_actividades_plan|c0808_rowid_clase_actividad1|dbo|w0813_clases_actividades|c0813_rowid
FK_w0808_w0813_2|dbo|w0808_actividades_plan|c0808_rowid_clase_actividad2|dbo|w0813_clases_actividades|c0813_rowid
FK_w0811_w0811_1|dbo|w0811_localidades|c0811_rowid_local_padre|dbo|w0811_localidades|c0811_rowid
FK_w0811_w0831_1|dbo|w0811_localidades|c0811_id_desc_tecnica|dbo|w0831_desc_tecnicas|c0831_id
FK_w0814_w0800_1|dbo|w0814_maestro_planeacion|c0814_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0814_w0806_1|dbo|w0814_maestro_planeacion|c0814_rowid_plan_mnto|dbo|w0806_planes_mnto|c0806_rowid
FK_w0814_w0808_1|dbo|w0814_maestro_planeacion|c0814_rowid_actividad|dbo|w0808_actividades_plan|c0808_rowid
FK_w0814_w0820_1|dbo|w0814_maestro_planeacion|c0814_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0815_w0800_1|dbo|w0815_movto_lecturas|c0815_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0815_w0820_1|dbo|w0815_movto_lecturas|c0815_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0815_w0846_1|dbo|w0815_movto_lecturas|c0815_rowid_movto_activ_ot|dbo|w0846_movto_actividades_ot|c0846_rowid
FK_w0816_w0800_1|dbo|w0816_docto_solicitudes_mnto|c0816_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0816_w0811_1|dbo|w0816_docto_solicitudes_mnto|c0816_rowid_localidad|dbo|w0811_localidades|c0811_rowid
FK_w0817_w0816_1|dbo|w0817_movto_solicitudes_mnto|c0817_rowid_docto_solicitud|dbo|w0816_docto_solicitudes_mnto|c0816_rowid
FK_w0818_w0800_1|dbo|w0818_movto_mediciones|c0818_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0818_w0806_1|dbo|w0818_movto_mediciones|c0818_rowid_plan_mnto|dbo|w0806_planes_mnto|c0806_rowid
FK_w0818_w0808_1|dbo|w0818_movto_mediciones|c0818_rowid_actividad|dbo|w0808_actividades_plan|c0808_rowid
FK_w0818_w0819_1|dbo|w0818_movto_mediciones|c0818_rowid_mnto_no_rut|dbo|w0819_mnto_no_rutinario|c0819_rowid
FK_w0819_w0800_1|dbo|w0819_mnto_no_rutinario|c0819_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0819_w0804_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_tipo_falla|dbo|w0804_fallas_tipos_equipos|c0804_rowid
FK_w0819_w0805_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_causal_falla|dbo|w0805_causales_fallas|c0805_rowid
FK_w0819_w0808_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_actividad_asociada|dbo|w0808_actividades_plan|c0808_rowid
FK_w0819_w0811_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_localidad|dbo|w0811_localidades|c0811_rowid
FK_w0819_w0812_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_procedimiento|dbo|w0812_procedimientos|c0812_rowid
FK_w0819_w0813_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_clase_actividad2|dbo|w0813_clases_actividades|c0813_rowid
FK_w0819_w0813_2|dbo|w0819_mnto_no_rutinario|c0819_rowid_clase_actividad1|dbo|w0813_clases_actividades|c0813_rowid
FK_w0819_w0816_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_docto_solicitud|dbo|w0816_docto_solicitudes_mnto|c0816_rowid
FK_w0819_w0820_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0819_w0822_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_w0822|dbo|w0822_actividades_ot|c0822_rowid
FK_w0819_w0822_2|dbo|w0819_mnto_no_rutinario|c0819_rowid_actividad_ot_base|dbo|w0822_actividades_ot|c0822_rowid
FK_w0819_w0826_1|dbo|w0819_mnto_no_rutinario|c0819_rowid_categ_operario_eje|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0819_w0826_2|dbo|w0819_mnto_no_rutinario|c0819_rowid_categ_ayudante1|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0819_w0826_3|dbo|w0819_mnto_no_rutinario|c0819_rowid_categ_ayudante2|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0819_w0826_4|dbo|w0819_mnto_no_rutinario|c0819_rowid_categ_ayudante3|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0819_w0826_5|dbo|w0819_mnto_no_rutinario|c0819_rowid_categ_ayudante4|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0819_w0826_6|dbo|w0819_mnto_no_rutinario|c0819_rowid_categ_ayudante5|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0820_w0837_1|dbo|w0820_doctos_ot|c0820_id_cia|dbo|w0837_estados_proceso|c0837_id_cia
FK_w0820_w0837_1|dbo|w0820_doctos_ot|c0820_id_estado_proceso|dbo|w0837_estados_proceso|c0837_id
FK_w0820_w0849_1|dbo|w0820_doctos_ot|c0820_rowid_grupo_ot|dbo|w0849_grupos_ot|c0849_rowid
FK_w0821_w0800_1|dbo|w0821_equipos_ot|c0821_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0821_w0811_1|dbo|w0821_equipos_ot|c0821_rowid_localidad|dbo|w0811_localidades|c0811_rowid
FK_w0821_w0811_2|dbo|w0821_equipos_ot|c0821_rowid_localidad_equipo|dbo|w0811_localidades|c0811_rowid
FK_w0821_w0820_1|dbo|w0821_equipos_ot|c0821_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0822_w0800_1|dbo|w0822_actividades_ot|c0822_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0822_w0808_1|dbo|w0822_actividades_ot|c0822_rowid_actividad|dbo|w0808_actividades_plan|c0808_rowid
FK_w0822_w0811_1|dbo|w0822_actividades_ot|c0822_rowid_localidad|dbo|w0811_localidades|c0811_rowid
FK_w0822_w0820_1|dbo|w0822_actividades_ot|c0822_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0822_w0826_1|dbo|w0822_actividades_ot|c0822_rowid_categ_ayudante1|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0822_w0826_2|dbo|w0822_actividades_ot|c0822_rowid_categ_ayudante2|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0822_w0826_3|dbo|w0822_actividades_ot|c0822_rowid_categ_ayudante3|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0822_w0826_4|dbo|w0822_actividades_ot|c0822_rowid_categ_ayudante4|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0822_w0826_5|dbo|w0822_actividades_ot|c0822_rowid_categ_ayudante5|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0822_w0826_6|dbo|w0822_actividades_ot|c0822_rowid_categ_responsable|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0823_w0800_1|dbo|w0823_equipos_repuestos|c0823_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0823_w0806_1|dbo|w0823_equipos_repuestos|c0823_rowid_plan_mnto|dbo|w0806_planes_mnto|c0806_rowid
FK_w0823_w0808_1|dbo|w0823_equipos_repuestos|c0823_rowid_actividad_plan|dbo|w0808_actividades_plan|c0808_rowid
FK_w0823_w0809_1|dbo|w0823_equipos_repuestos|c0823_rowid_repuesto|dbo|w0809_repuestos|c0809_rowid_item_ext
FK_w0823_w0811_1|dbo|w0823_equipos_repuestos|c0823_rowid_localidad|dbo|w0811_localidades|c0811_rowid
FK_w0824_w0806_1|dbo|w0824_maestro_planea_local|c0824_rowid_plan_mnto|dbo|w0806_planes_mnto|c0806_rowid
FK_w0824_w0808_1|dbo|w0824_maestro_planea_local|c0824_rowid_actividad|dbo|w0808_actividades_plan|c0808_rowid
FK_w0824_w0811_1|dbo|w0824_maestro_planea_local|c0824_rowid_localidad|dbo|w0811_localidades|c0811_rowid
FK_w0824_w0820_1|dbo|w0824_maestro_planea_local|c0824_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0825_w0800_1|dbo|w0825_bitacora_mnto|c0825_id_w0800|dbo|w0800_equipos|c0800_id
FK_w0825_w0811_1|dbo|w0825_bitacora_mnto|c0825_rowid_w0811|dbo|w0811_localidades|c0811_rowid
FK_w0825_w0820_1|dbo|w0825_bitacora_mnto|c0825_rowid_w0820|dbo|w0820_doctos_ot|c0820_rowid
FK_w0825_w0822_1|dbo|w0825_bitacora_mnto|c0825_rowid_w0822|dbo|w0822_actividades_ot|c0822_rowid
FK_w0827_w0826_1|dbo|w0827_operarios|c0827_rowid_categoria|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0828_w0820_1|dbo|w0828_docto_req_docto_ot|c0828_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0829_w0819_1|dbo|w0829_movto_req_equipos_ot|c0829_rowid_trabajo_ot|dbo|w0819_mnto_no_rutinario|c0819_rowid
