TABLE_SCHEMA|TABLE_NAME|COLUMN_NAME|ORDINAL_POSITION|CONSTRAINT_NAME
dbo|t780_cr_docto_si|f780_rowid_auxiliar|2|PK_t780
dbo|t780_cr_docto_si|f780_id_co|3|PK_t780
dbo|t780_cr_docto_si|f780_id_un|4|PK_t780
dbo|t780_cr_docto_si|f780_rowid_tercero|5|PK_t780
dbo|t780_cr_docto_si|f780_id_sucursal_cli|6|PK_t780
dbo|t780_cr_docto_si|f780_id_tipo_docto|7|PK_t780
dbo|t780_cr_docto_si|f780_consec_docto|8|PK_t780
dbo|t790_te_plantillas|f790_rowid|1|PK_t790
dbo|t791_te_cptos|f791_rowid|1|PK_t791
dbo|t792_te_plantillas_cptos|f792_rowid_plantilla|1|PK_t792
dbo|t792_te_plantillas_cptos|f792_rowid_cpto|2|PK_t792
dbo|t793_te_plantillas_cptos_sa|f793_rowid_plantilla|1|PK_t793
dbo|t793_te_plantillas_cptos_sa|f793_rowid_cpto_sa|2|PK_t793
dbo|t796_te_plantillas_movto|f796_rowid|1|PK_t796
dbo|t797_pers_carco_porc_fecha|f797_id_cia|1|PK_t797
dbo|t797_pers_carco_porc_fecha|f797_id_fecha|2|PK_t797
dbo|t801_mf_metodos|f801_id_cia|1|PK_t801
dbo|t801_mf_metodos|f801_id|2|PK_t801
dbo|t802_mf_tipos_tarifas|f802_id_cia|1|PK_t802
dbo|t802_mf_tipos_tarifas|f802_id|2|PK_t802
dbo|t803_mf_grupos_costos|f803_id_cia|1|PK_t803
dbo|t803_mf_grupos_costos|f803_id|2|PK_t803
dbo|t804_mf_segmentos_costos|f804_id_cia|1|PK_t804
dbo|t804_mf_segmentos_costos|f804_id|2|PK_t804
dbo|t806_mf_centros_trabajo|f806_rowid|1|PK_t806
dbo|t807_mf_maquinas|f807_rowid|1|PK_t807
dbo|t808_mf_rutas|f808_rowid|1|PK_t808
dbo|t809_mf_rutas_operacion|f809_rowid|1|PK_t809
dbo|t810_mf_rutas_operacion_instru|f810_id_cia|1|PK_t810
dbo|t810_mf_rutas_operacion_instru|f810_rowid_ruta_oper|2|PK_t810
dbo|t810_mf_rutas_operacion_instru|f810_rowid_campo|3|PK_t810
dbo|t811_mf_rutas_operacion_piezas|f811_rowid|1|PK_t811
dbo|t813_mf_centro_trabajo_sustit|f813_rowid_ctrabajo|1|PK_t813
dbo|t813_mf_centro_trabajo_sustit|f813_rowid_ctrabajo_sustituto|2|PK_t813
dbo|t814_mf_categoria_laboral|f814_rowid|1|PK_t814
dbo|t815_mf_empleados|f815_id_cia|1|PK_t815
dbo|t815_mf_empleados|f815_id|2|PK_t815
dbo|t816_mf_labores|f816_rowid|1|PK_t816
dbo|t817_mf_tarifas|f817_rowid|1|PK_t817
dbo|t818_mf_piezas|f818_rowid|1|PK_t818
dbo|t820_mf_lista_material|f820_rowid|1|PK_t820
dbo|t821_mf_bodegas_entregas|f821_rowid_bodega_entrega|1|PK_t821
dbo|t821_mf_bodegas_entregas|f821_rowid_bodega_equivalente|2|PK_t821
dbo|t822_mf_tabla_muestreo|f822_rowid|1|PK_t822
dbo|t823_mf_tabla_muestra_rangos|f823_rowid_tabla|1|PK_t823
dbo|t823_mf_tabla_muestra_rangos|f823_rango_final|2|PK_t823
dbo|t830_mf_periodos_mrp|f830_id_cia|1|PK_t830
dbo|t830_mf_periodos_mrp|f830_id|2|PK_t830
dbo|t831_mf_periodos_mrp_dias|f831_id_cia|1|PK_t831
dbo|t831_mf_periodos_mrp_dias|f831_id|2|PK_t831
dbo|t831_mf_periodos_mrp_dias|f831_numero_periodo|3|PK_t831
dbo|t833_mf_material_requerido|f833_rowid|1|PK_t833
dbo|t834_mf_ordenes_planeadas|f834_rowid|1|PK_t834
dbo|t835_mf_cal_planta|f835_rowid|1|PK_t835
dbo|t836_mf_cal_planta_fecha|f836_rowid_cal_planta|1|PK_t836
dbo|t836_mf_cal_planta_fecha|f836_fecha|2|PK_t836
dbo|t837_mf_lista_recursos|f837_rowid|1|PK_t837_mf_lista_recursos
dbo|t838_mf_capacidad_aprox|f838_id_cia|1|PK_t838
dbo|t838_mf_capacidad_aprox|f838_id_instalacion|2|PK_t838
dbo|t838_mf_capacidad_aprox|f838_rowid_ctrabajo|3|PK_t838
dbo|t838_mf_capacidad_aprox|f838_fecha_carga|4|PK_t838
dbo|t838_mf_capacidad_aprox|f838_rowid_orden_planeada|5|PK_t838
dbo|t839_mf_capacidad_detallada|f839_rowid|1|PK_t839
dbo|t840_mf_material_req_gruesa|f840_rowid|1|PK_t840
dbo|t841_mf_orden_planeada_gruesa|f841_rowid|1|PK_t841
dbo|t847_mf_causal_incons_posd|f847_id_cia|1|PK_t847
dbo|t847_mf_causal_incons_posd|f847_id|2|PK_t847
dbo|t848_mf_motivos_tep|f848_id_cia|1|PK_t848
dbo|t848_mf_motivos_tep|f848_id|2|PK_t848
dbo|t849_mf_clase_op|f849_id_cia|1|PK_t849
dbo|t849_mf_clase_op|f849_id|2|PK_t849
dbo|t850_mf_op_docto|f850_rowid|1|PK_t850
dbo|t851_mf_op_docto_item|f851_rowid|1|PK_t851
dbo|t853_mf_op_docto_item_otros|f853_rowid|1|PK_t853_1
dbo|t855_mf_op_costos|f855_rowid|1|PK_t855
dbo|t856_mf_op_costos_variacion|f856_rowid|1|PK_t856
dbo|t860_mf_op_componentes|f860_rowid|1|PK_t860
dbo|t861_mf_op_componentes_costos|f861_rowid|1|PK_t861
dbo|t865_mf_op_operaciones|f865_rowid|1|PK_t865
dbo|t866_mf_op_operaciones_instruc|f866_rowid_op_operaciones|1|PK_t866
dbo|t866_mf_op_operaciones_instruc|f866_rowid_campo|2|PK_t866
dbo|t867_mf_op_operaciones_costos|f867_rowid_op_operacion|1|PK_t867
dbo|t867_mf_op_operaciones_costos|f867_id_segmento_costo|2|PK_t867
dbo|t868_mf_operaciones_tarifas|f868_rowid_op_operacion|1|PK_t868
dbo|t868_mf_operaciones_tarifas|f868_nro_tarifa|2|PK_t868
dbo|t869_mf_op_saldo_inicial|f869_rowid|1|PK_t869
dbo|t880_mf_movto_tep|f880_rowid|1|PK_t880
dbo|t881_mf_movto_tep_costo|f881_rowid|1|PK_t881
dbo|t882_mf_movto_tep_tarifas|f882_rowid|1|PK_t882
dbo|t885_mf_fallas_tipos|f885_rowid|1|PK_t885
dbo|t886_mf_fallas_origenes|f886_rowid|1|PK_t886
dbo|t887_mf_fallas_clases|f887_rowid|1|PK_t887
dbo|t888_mf_fallas_movto|f888_rowid|1|PK_t888
dbo|t889_mf_grupos_fallas|f889_rowid|1|PK_t889
dbo|t890_mf_grupos_fallas_orig|f890_rowid|1|PK_t890
dbo|t895_mf_simulacion_docto|f895_rowid|1|PK_t895
dbo|t896_mf_simulacion_movto|f896_rowid|1|PK_t896
dbo|t897_mf_movto_incons_posd|f897_rowid|1|PK_t897
dbo|t898_mf_movto_incons_rel|f898_rowid|1|PK_t898
dbo|t899_mf_log_procesos|f899_rowid|1|PK_t899
dbo|t9000_cm_resumen_movtos|f9000_id_cia|1|PK_T9000
dbo|t9000_cm_resumen_movtos|f9000_id_periodo|2|PK_T9000
dbo|t9000_cm_resumen_movtos|f9000_rowid_item_ext|3|PK_T9000
dbo|t9000_cm_resumen_movtos|f9000_rowid_bodega|4|PK_T9000
dbo|t9000_cm_resumen_movtos|f9000_id_concepto|5|PK_T9000
dbo|t9000_cm_resumen_movtos|f9000_id_motivo|6|PK_T9000
dbo|t9001_cm_ventas|f9001_id_cia|1|PK_T9001
dbo|t9001_cm_ventas|f9001_id_periodo|2|PK_T9001
dbo|t9001_cm_ventas|f9001_rowid_item_ext|3|PK_T9001
dbo|t9001_cm_ventas|f9001_rowid_bodega|4|PK_T9001
dbo|t9001_cm_ventas|f9001_rowid_tercero|5|PK_T9001
dbo|t9001_cm_ventas|f9001_id_sucursal_cliente|6|PK_T9001
dbo|t9005_co_saldo_abierto|f9005_rowid|1|PK_T9005
dbo|t9005_co_saldo_abierto|f9005_id_periodo|2|PK_T9005
dbo|t9010_lenguajes|f9010_ind_lenguaje|1|PK_t9010
dbo|t9010_lenguajes|f9010_palabra_origen|2|PK_t9010
dbo|t9011_mc_tipo_semana|f9011_id_cia|1|PK_t9011
dbo|t9011_mc_tipo_semana|f9011_id_tipo_semana|2|PK_t9011
dbo|t9012_mc_semana|f9012_id_cia|1|PK_t9012
dbo|t9012_mc_semana|f9012_ano|2|PK_t9012
dbo|t9012_mc_semana|f9012_numero_semana|3|PK_t9012
dbo|t9013_mc_semana_base|f9013_id_cia|1|PK_t9013
dbo|t9013_mc_semana_base|f9013_id_tipo_semana|2|PK_t9013
dbo|t9013_mc_semana_base|f9013_ano|3|PK_t9013
dbo|t9013_mc_semana_base|f9013_numero_semana|4|PK_t9013
dbo|t9013_mc_semana_base|f9013_ano_base|5|PK_t9013
dbo|t9013_mc_semana_base|f9013_numero_semana_base|6|PK_t9013
dbo|t9014_mc_incentivos_proveedor|f9014_rowid|1|PK_t9014
dbo|t9015_mc_incentivos_prov_item|f9015_rowid_incentivo|1|PK_t9015
dbo|t9015_mc_incentivos_prov_item|f9015_rowid_item_ext|2|PK_t9015
dbo|t9016_pers_fan_comp_integra|f9016_rowid|1|PK_t9016
dbo|t9017_pers_fan_empadronar|f9017_rowid|1|PK_t9017
dbo|t9018_pers_cont_transferir_pv|f9018_id_cia|1|PK_t9018
dbo|t9018_pers_cont_transferir_pv|f9018_id_co|2|PK_t9018
dbo|t9018_pers_cont_transferir_pv|f9018_id_tipo_inv|3|PK_t9018
dbo|t9019_pers_tropi_rutas_fletes|f9019_id_cia|1|PK_t9019
dbo|t9019_pers_tropi_rutas_fletes|f9019_codigo_flete|2|PK_t9019
dbo|t9020_pers_restriccion_bodega|f9020_id_cia|1|PK_t9020
dbo|t9020_pers_restriccion_bodega|f9020_id_clase_docto|2|PK_t9020
dbo|t9020_pers_restriccion_bodega|f9020_rowid_bodega|3|PK_t9020
dbo|t9021_pers_corpo_mcia_consig|f9021_rowid|1|PK_t9021
dbo|t9022_mm_convenios|f9022_rowid|1|PK_t9022
dbo|t9023_mm_convenios_co|f9023_rowid|1|PK_t9023
dbo|t9024_pers_mpi_tanques|f9024_rowid|1|PK_t9024
dbo|t9025_pers_mpi_inv_tanque|f9025_rowid|1|PK_t9025
dbo|t9028_mc_incentivos_escala|f9028_rowid_incentivo|1|PK_t9028
dbo|t9028_mc_incentivos_escala|f9028_consecutivo|2|PK_t9028
dbo|t9029_mc_incentivos_rangos|f9029_rowid_incentivos|1|PK_t9029
dbo|t9029_mc_incentivos_rangos|f9029_consecutivo|2|PK_t9029
dbo|t9030_pers_rh_incen_ccosto|f9030_rowid|1|PK_t9030
dbo|t9031_pers_rh_incen_cc_base|f9031_rowid|1|PK_t9031
dbo|t9032_pers_rh_incen_cc_grupo|f9032_rowid|1|PK_t9032
dbo|t9033_pers_rh_incen_empleado|f9033_rowid|1|PK_t9033
dbo|t9035_pers_eka_log_compro_parc|f9035_rowid|1|PK_t9035
dbo|t9036_pers_bios_dist_inv|f9036_rowid|1|PK_t9036
dbo|t910_desconexion_log|f910_rowid|1|PK_t910
dbo|t9101_desconexion_log_fases|f9101_rowid|1|PK_t9101
dbo|t911_desconexion_t470|f470_rowid|1|PK_t911
dbo|t9111_desconexion_t9921|f9921_guid|1|PK_t9111
dbo|t9112_desconexion_t9930|f9930_guid|1|PK_t9112
dbo|t9113_desconexion_t9931|f9931_guid_movto|1|PK_t9113
dbo|t9113_desconexion_t9931|f9931_orden|2|PK_t9113
dbo|t9113_desconexion_t9931|f9931_ind_tipo_dscto|3|PK_t9113
dbo|t9114_desconexion_t9932|f9932_guid_movto|1|PK_t9114
dbo|t9114_desconexion_t9932|f9932_id_llave_impuesto|2|PK_t9114
dbo|t9115_desconexion_t9933|f9933_guid|1|PK_t9115
dbo|t9116_desconexion_t9934|f9934_guid_movto|1|PK_t9116
dbo|t9117_desconexion_t9952|f9952_guid|1|PK_t9117
dbo|t9118_desconexion_t9953|f9953_guid|1|PK_t9118
dbo|t912_desconexion_t369|f369_rowid|1|PK_t912
dbo|t913_desconexion_t351|f351_rowid|1|PK_t913
dbo|t914_desconexion_t3511|f3511_rowid_mov_docto|1|PK_t914
dbo|t915_desconexion_t471|f471_rowid_movto_inv|1|PK_t915
dbo|t915_desconexion_t471|f471_orden|2|PK_t915
dbo|t915_desconexion_t471|f471_ind_tipo_dscto|3|PK_t915
dbo|t916_desconexion_t472|f472_rowid_movto_inv|1|PK_t916
dbo|t916_desconexion_t472|f472_id_llave_impuesto|2|PK_t916
dbo|t917_desconexion_t476|f476_rowid_movto|1|PK_t917
dbo|t917_desconexion_t476|f476_id_grupo_costo|2|PK_t917
dbo|t917_desconexion_t476|f476_id_segmento_costo|3|PK_t917
dbo|t917_desconexion_t476|f476_id_segmento_costo_origen|4|PK_t917
dbo|t921_vh_criterios_planes|f921_id|1|PK_t921
dbo|t922_vh_criterios_mayores|f922_id_plan|1|PK_t922_vh_criterios_mayores
dbo|t922_vh_criterios_mayores|f922_id|2|PK_t922_vh_criterios_mayores
dbo|t923_vh_modelos|f923_id|1|PK_t923
dbo|t924_vh_tipos_ident|f924_id|1|PK_t924
dbo|t925_vh_propietarios|f925_rowid|1|PK_t925
dbo|t926_vh_vehiculos|f926_rowid|1|PK_t926
dbo|t927_vh_vehiculos_criterios|f927_rowid_vehiculo|1|PK_t927
dbo|t927_vh_vehiculos_criterios|f927_id_plan|2|PK_t927
dbo|t927_vh_vehiculos_criterios|f927_id_mayor|3|PK_t927
dbo|t928_vh_modelos_criterios|f928_id_modelo|1|PK_t928
dbo|t928_vh_modelos_criterios|f928_id_plan|2|PK_t928
dbo|t928_vh_modelos_criterios|f928_id_mayor|3|PK_t928
dbo|t929_vh_accesorios|f929_id|1|PK_t929
dbo|t930_vh_vehiculos_accesorios|f930_rowid_vehiculo|1|PK_t930
dbo|t930_vh_vehiculos_accesorios|f930_id_accesorio|2|PK_t930
dbo|t931_vh_modelos_accesorios|f931_id_modelo|1|PK_t931
dbo|t931_vh_modelos_accesorios|f931_id_accesorio|2|PK_t931
dbo|t932_vh_tipos_vh|f932_id|1|PK_t932
dbo|t933_vh_clases_ot|f933_id_cia|1|PK_t933
dbo|t933_vh_clases_ot|f933_id|2|PK_t933
dbo|t934_vh_temparios|f934_rowid|1|PK_t934
dbo|t935_vh_centros_trabajo|f935_rowid|1|PK_t935
dbo|t936_vh_ot_desc_tecnicas|f936_rowid_ot|1|PK_t936
dbo|t936_vh_ot_desc_tecnicas|f936_rowid_campo|2|PK_t936
dbo|t937_vh_vehiculos_propietarios|f937_rowid_vehiculo|1|PK_t937
dbo|t937_vh_vehiculos_propietarios|f937_fecha|2|PK_t937
dbo|t937_vh_vehiculos_propietarios|f937_rowid_propietario|3|PK_t937
dbo|t938_vh_tarifas|f938_rowid|1|PK_t938
dbo|t940_vh_ot|f940_rowid|1|PK_t940
dbo|t941_vh_ot_responsables|f941_rowid|1|PK_t941
dbo|t942_vh_ot_facturas|f942_rowid_ot_responsable|1|PK_t942
dbo|t942_vh_ot_facturas|f942_rowid_factura|2|PK_t942
dbo|t960_vh_docto_cargue_ot|f960_rowid_docto|1|PK_t960
dbo|t961_vh_movto_invent_ot|f961_rowid_movto_inv|1|PK_t961
dbo|t9611_vh_movto_invent_rev|f9611_rowid_movto_inv|1|PK_t9611
dbo|t9611_vh_movto_invent_rev|f9611_rowid_nota|2|PK_t9611
dbo|t962_vh_movto_invent_ot_opera|f962_rowid|1|PK_t962
dbo|t963_vh_movto_cargue_ot|f963_rowid_movto_inv|1|PK_t963
dbo|t963_vh_movto_cargue_ot|f963_rowid_ot_responsable|2|PK_t963
dbo|t9631_vh_mov_cargue_rev|f9631_rowid_movto_inv|1|PK_t9631
dbo|t9631_vh_mov_cargue_rev|f9631_rowid_ot_responsable|2|PK_t9631
dbo|t9631_vh_mov_cargue_rev|f9631_rowid_nota|3|PK_t9631
dbo|t9631_vh_mov_cargue_rev|f9631_rowid_docto_factura|4|PK_t9631
dbo|t964_vh_movto_cargue_ot_dscto|f964_rowid_movto_inv|1|PK_t964
dbo|t964_vh_movto_cargue_ot_dscto|f964_rowid_ot_responsable|2|PK_t964
dbo|t964_vh_movto_cargue_ot_dscto|f964_orden|3|PK_t964
dbo|t964_vh_movto_cargue_ot_dscto|f964_ind_tipo_dscto|4|PK_t964
dbo|t9641_vh_mov_cargue_dsc_rev|f9641_rowid_movto_inv|1|PK_t9641
dbo|t9641_vh_mov_cargue_dsc_rev|f9641_rowid_ot_responsable|2|PK_t9641
dbo|t9641_vh_mov_cargue_dsc_rev|f9641_orden|3|PK_t9641
dbo|t9641_vh_mov_cargue_dsc_rev|f9641_ind_tipo_dscto|4|PK_t9641
dbo|t9641_vh_mov_cargue_dsc_rev|f9641_rowid_nota|5|PK_t9641
dbo|t965_vh_movto_cargue_ot_imp|f965_rowid_movto_inv|1|PK_t965
dbo|t965_vh_movto_cargue_ot_imp|f965_rowid_ot_responsable|2|PK_t965
dbo|t965_vh_movto_cargue_ot_imp|f965_id_llave_impuesto|3|PK_t965
dbo|t9651_vh_mov_cargue_imp_rev|f9651_rowid_movto_inv|1|PK_t9651
dbo|t9651_vh_mov_cargue_imp_rev|f9651_rowid_ot_responsable|2|PK_t9651
dbo|t9651_vh_mov_cargue_imp_rev|f9651_id_llave_impuesto|3|PK_t9651
dbo|t9651_vh_mov_cargue_imp_rev|f9651_rowid_nota|4|PK_t9651
dbo|t9670_pdv_cupones|f9670_rowid|1|PK_t9670
dbo|t9671_pdv_cupones_co|f9671_rowid_cupon|1|PK_t9671
dbo|t9671_pdv_cupones_co|f9671_id_co|2|PK_t9671
dbo|t9672_pdv_cupones_mpago|f9672_rowid_cupon|1|PK_t9672
dbo|t9672_pdv_cupones_mpago|f9772_id_medio_pago|2|PK_t9672
dbo|t9673_pdv_cupones_asignados|f9673_rowid_cupon|1|PK_t9673
dbo|t9673_pdv_cupones_asignados|f9673_nro_cupon|2|PK_t9673
dbo|t9675_pdv_cmda_app_parameters|f9675_id|1|PK_t9675
dbo|t9676_pdv_cmda_commandhistory|f9676_id|1|PK_t9676
dbo|t9677_pdv_cmda_appinfo|f9677_id|1|PK_t9677
dbo|t9678_pdv_cmda_autopedido|f9678_id|1|PK_t9678
dbo|t9679_pdv_cmda_HistorialPagos|f9679_rowid|1|PK_t9679
dbo|t9680_pdv_centro_preparacion|f9680_rowid|1|PK_t9680
dbo|t9681_pdv_centro_prep_filtro|f9681_rowid|1|PK_t9681
dbo|t9682_pdv_punto_preparacion|f9682_rowid|1|PK_t9682
dbo|t9683_pdv_punto_prep_program|f9683_rowid_punto_prep|1|PK_t9683
dbo|t9683_pdv_punto_prep_program|f9683_id_fecha|2|PK_t9683
dbo|t9684_pdv_ruta_preparacion|f9684_rowid|1|PK_t9684
dbo|t9685_pdv_dispositivo|f9685_id_cia|1|PK_t9685
dbo|t9685_pdv_dispositivo|f9685_id|2|PK_t9685
dbo|t9686_pdv_estados_domicilio|f9686_rowid|1|PK_t9686
dbo|t9687_pdv_estados_domiciliario|f9687_id_cia|1|PK_t9687
dbo|t9687_pdv_estados_domiciliario|f9687_id_domiciliario|2|PK_t9687
dbo|t9688_pdv_motivos_domiciliario|f9688_id_cia|1|PK_t9688
dbo|t9688_pdv_motivos_domiciliario|f9688_id_motivo|2|PK_t9688
dbo|t9691_pdv_mesas|f9691_rowid|1|PK_t9691
dbo|t9692_pdv_salones|f9692_rowid|1|PK_t9692
dbo|t9693_pdv_salon_mesas|f9693_rowid|1|PK_t9693
dbo|t9694_pdv_grupo_salones|f9694_rowid|1|PK_t9694
dbo|t9695_pdv_grupo_salon_rel|f9695_rowid|1|PK_t9695
dbo|t9696_pdv_decoracion|f9696_rowid|1|PK_t9696
dbo|t9697_pdv_salon_decoracion|f9697_rowid|1|PK_t9697
dbo|t9700_pdv_funciones|f9700_id|1|PK_t9700
dbo|t9701_pdv_clase_docto_funcion|f9701_id_clase_docto|1|PK_t9701
dbo|t9701_pdv_clase_docto_funcion|f9701_id_funcion|2|PK_t9701
dbo|t9702_pdv_grupo_tablas_sinc|f9702_id|1|PK_t9702
dbo|t9703_pdv_tablas_sinc|f9703_id|1|PK_t9703
dbo|t9704_pdv_tablas_sinc_ver_log|f9704_rowid|1|PK_t9704
dbo|t9705_pdv_cia_fiel_g|f9705_id|1|PK_t9705_pdv_cia_fiel_g
dbo|t9706_items_en_fisico|f9706_rowid|1|PK_t9706
dbo|t9707_pdv_item_contadores|f9707_rowid_item_ext|1|PK_t9707
dbo|t9707_pdv_item_contadores|f9707_id_unidad_medida|2|PK_t9707
dbo|t9707_pdv_item_contadores|f9707_id_co|3|PK_t9707
dbo|t9708_pdv_servicios_publicos|f9708_rowid_item_ext|1|PK_t9708
dbo|t9708_pdv_servicios_publicos|f9708_referencia|2|PK_t9708
dbo|t9709_pdv_aut_cheques|f9709_rowid|1|PK_t9709
dbo|t9710_pdv_clase_tpv|f9710_rowid|1|PK_t9710
dbo|t97101_pdv_clase_tpv_func|f97101_rowid|1|PK_t97101
dbo|t9711_pdv_clase_tpv_docto|f9711_rowid|1|PK_t9711
dbo|t97111_pdv_clase_tpv_tipo_ent|f97111_rowid_clase_tpv_docto|1|PK_t97111
dbo|t97111_pdv_clase_tpv_tipo_ent|f97111_rowid_tipo_entrega|2|PK_t97111
dbo|t97112_pdv_clase_tpv_mpago|f97112_rowid_clase_tpv_docto|1|PK_t97112
dbo|t97112_pdv_clase_tpv_mpago|f97112_id_medio_pago|2|PK_t97112
dbo|t97113_pdv_clase_tpv_pro_fiel|f97113_rowid_clase_tpv_docto|1|PK_t97113
dbo|t97113_pdv_clase_tpv_pro_fiel|f97113_rowid_provee_fiel|2|PK_t97113
dbo|t97114_pdv_clase_tpv_pro_rsv|f97114_rowid_clase_tpv_docto|1|PK_t97114
dbo|t97114_pdv_clase_tpv_pro_rsv|f97114_rowid_provee_reserva|2|PK_t97114
dbo|t9712_pdv_clase_tpv_funcion|f9712_rowid_clase_tpv_docto|1|PK_t9712
dbo|t9712_pdv_clase_tpv_funcion|f9712_id_funcion|2|PK_t9712
dbo|t9713_pdv_clase_tpv_mpago|f9713_rowid_clase_tpv|1|PK_t9713
dbo|t9713_pdv_clase_tpv_mpago|f9713_id|2|PK_t9713
dbo|t97131_pdv_clase_tpv_bono|f97131_rowid_clase_tpv|1|PK_t97131
dbo|t97131_pdv_clase_tpv_bono|f97131_id_mpago|2|PK_t97131
dbo|t97131_pdv_clase_tpv_bono|f97131_id_bono|3|PK_t97131
dbo|t9714_pdv_clase_tpv_tipo_tarj|f9714_rowid_clase_tpv_docto|1|PK_t9714
dbo|t9714_pdv_clase_tpv_tipo_tarj|f9714_id_tipo_tarjeta_fiel|2|PK_t9714
dbo|t9715_pdv_clase_tpv_gpo_flia|f9715_rowid_clase_tpv_docto|1|PK_t9715
dbo|t9715_pdv_clase_tpv_gpo_flia|f9715_rowid_grupo_familia|2|PK_t9715
dbo|t9716_pdv_clase_tpv_func_kds|f9716_rowid_clase_tpv|1|PK_t9716
dbo|t9716_pdv_clase_tpv_func_kds|f9716_id_funcion|2|PK_t9716
dbo|t9717_pdv_clase_familia|f9717_rowid|1|PK_t9717
dbo|t9718_pdv_clase_familia_co|f9718_rowid_clase_familia|1|PK_t9718
dbo|t9718_pdv_clase_familia_co|f9718_id_co|2|PK_t9718
dbo|t9720_pdv_familia|f9720_rowid|1|PK_t9720
dbo|t9721_pdv_familia_items|f9721_rowid|1|PK_t9721
dbo|t97211_pdv_familia_ing_factor|f97211_rowid|1|PK_t97211
dbo|t97212_pdv_familia_rangos|f97212_rowid|1|PK_t97212
dbo|t97213_pdv_familia_receta|f97213_rowid|1|PK_t97213
dbo|t9722_pdv_grupo_familias|f9722_rowid|1|PK_t9722
dbo|t9723_pdv_grupo_familias_rel|f9723_rowid|1|PK_t9723
dbo|t9724_pdv_familia_preparacion|f9724_rowid|1|PK_t9724
dbo|t9725_pdv_familia_combo|f9725_rowid|1|PK_t9725
dbo|t9726_pdv_familia_rel_familia|f9726_rowid|1|PK_t9726
dbo|t9727_pdv_familia_items_bod|f9727_rowid|1|PK_t9727
dbo|t9728_pdv_bodega_transf|f9728_rowid_bodega_origen|1|PK_t9728
dbo|t9729_pdv_items_concesion|f9729_rowid_item_ext|1|PK_t9729
dbo|t97291_pdv_co_concesion|f97291_rowid_item_ext|1|PK_t97291
dbo|t97291_pdv_co_concesion|f97291_id_co|2|PK_t97291
dbo|t9730_pdv_cpto_caja|f9730_rowid|1|PK_t9730
dbo|t97301_pdv_gpo_cpto_caja|f97301_rowid|1|PK_t97301
dbo|t97302_pdv_gpo_cpto_caja_rel|f97302_rowid|1|PK_t97302
dbo|t9731_pdv_cpto_caja_moneda|f9731_rowid_cpto_caja|1|PK_t9731
dbo|t9731_pdv_cpto_caja_moneda|f9731_id_moneda|2|PK_t9731
dbo|t9732_pdv_param_proveedor_serv|f9732_id_cia|1|PK_t9732
dbo|t9732_pdv_param_proveedor_serv|f9732_id|2|PK_t9732
dbo|t9733_pdv_mp_bono_config|f9733_id_cia|1|PK_t9733
dbo|t9733_pdv_mp_bono_config|f9733_id_medio_pago|2|PK_t9733
dbo|t9734_pdv_cajeros|f9734_id_cia|1|PK_t9734
dbo|t9734_pdv_cajeros|f9734_rowid_usuario|2|PK_t9734
dbo|t9735_pdv_comentarios_imp|f9735_rowid|1|PK_t9735
dbo|t9736_pdv_comentarios_imp_pub|f9736_rowid|1|PK_t9736
dbo|t9737_pdv_comentarios_imp_det|f9737_rowid|1|PK_t9737
dbo|t9738_pdv_vendedor_co|f9738_id_cia|1|PK_t9738
dbo|t9738_pdv_vendedor_co|f9738_id_vendedor|2|PK_t9738
dbo|t9738_pdv_vendedor_co|f9738_id_co|3|PK_t9738
dbo|t9739_pdv_publicidad|f9739_rowid|1|PK_t9739
dbo|t97391_pdv_publicidad_det|f97391_rowid|1|PK_t97391
dbo|t9740_pdv_clientes|f9740_id_cia|1|PK_t9740
dbo|t9740_pdv_clientes|f9740_id|2|PK_t9740
dbo|t97401_pdv_clientes_log_unif|f97401_id_cia|1|PK_t97401
dbo|t97401_pdv_clientes_log_unif|f97401_id_origen|2|PK_t97401
dbo|t9741_pdv_criterios_clientes|f9741_id_cia|1|PK_t9741
dbo|t9741_pdv_criterios_clientes|f9741_id_cliente_pdv|2|PK_t9741
dbo|t9741_pdv_criterios_clientes|f9741_id_plan_criterios|3|PK_t9741
dbo|t9742_pdv_clubes_fiel_g|f9742_id|1|PK_t9742
dbo|t97421_pdv_clubes_fiel_co|f97421_id_cia|1|PK_t97421
dbo|t97421_pdv_clubes_fiel_co|f97421_id_club_fiel_g|2|PK_t97421
dbo|t97421_pdv_clubes_fiel_co|f97421_id_co|3|PK_t97421
dbo|t97422_pdv_clubes_fiel|f97422_id_cia|1|PK_t97422
dbo|t97422_pdv_clubes_fiel|f97422_id_club_fiel_g|2|PK_t97422
dbo|t97423_pdv_clubes_fiel_cambio|f97423_id_club_fiel_g|1|PK_t97423
dbo|t97423_pdv_clubes_fiel_cambio|f97423_ind_tipo_actualiza|2|PK_t97423
dbo|t97423_pdv_clubes_fiel_cambio|f97423_id_tipo_tarj_fiel_g_ori|3|PK_t97423
dbo|t97423_pdv_clubes_fiel_cambio|f97423_valor_minimo|4|PK_t97423
dbo|t9743_pdv_motivos_puntos_g|f9743_id|1|PK_t9743
dbo|t97433_plataforma_pago|f97433_rowid|1|PK_t97433
dbo|t97434_pdv_plataforma_pgo_cfg|f97434_rowid|1|PK_t97434
dbo|t97435_pdv_plataforma_pgo_tpv|f97435_rowid|1|PK_t97435
dbo|t9744_pdv_tipo_tarjeta_fiel_g|f9744_id|1|PK_t9744
